ano;cd_ops;trimestre;receita;despesa;benef;modalidade;contratacao
2018;352543;2018Q4;7513166,465078736;3017404,4672811553;8782;Cooperativa Médica;Empresarial
2018;353353;2018Q4;30350074,798939265;24852064,039672107;27658;Cooperativa Médica;Empresarial
2018;340952;2018Q3;26179061,49817729;14144530,991506241;28809;Cooperativa Médica;Empresarial
2018;353353;2018Q3;28657334,53620418;25025442,370561518;26431;Cooperativa Médica;Empresarial
2018;352683;2018Q3;17865899,581080373;12107754,117238551;21719;Cooperativa Médica;Empresarial
2018;351407;2018Q1;12146234,943519594;11262857,983597016;28763;Cooperativa Médica;Empresarial
2018;351407;2018Q2;12599469,22695386;12205413,169082856;29983;Cooperativa Médica;Empresarial
2018;351407;2018Q3;12493402,054763272;12702837,348660063;29958;Cooperativa Médica;Empresarial
2018;351407;2018Q4;12992307,904763274;10519545,358660063;29478;Cooperativa Médica;Empresarial
2018;351792;2018Q1;2715134,8443269865;2170347,8273176635;7113;Cooperativa Médica;Empresarial
2018;351792;2018Q2;2805446,032522461;2317603,1285600066;7388;Cooperativa Médica;Empresarial
2018;351792;2018Q3;2916856,4157011127;2440340,1976892985;7691;Cooperativa Médica;Empresarial
2018;351792;2018Q4;3089209,7774494393;2423336,186433031;7641;Cooperativa Médica;Empresarial
2018;352179;2018Q1;8850206,875386644;7533296,8207402285;706;Cooperativa Médica;Empresarial
2018;352179;2018Q2;9202159,165386643;8419664,60074023;716;Cooperativa Médica;Empresarial
2018;352179;2018Q3;9543650,513840068;7845000,407779314;729;Cooperativa Médica;Empresarial
2018;352179;2018Q4;10051499,305386644;5861288,800740229;734;Cooperativa Médica;Empresarial
2018;352683;2018Q1;16636681,685190009;10960167,979247453;21228;Cooperativa Médica;Empresarial
2018;352314;2018Q1;10302504,94968702;7550249,741639246;15048;Cooperativa Médica;Empresarial
2018;352314;2018Q1;10302504,94968702;7550249,741639246;66;Cooperativa Médica;Empresarial
2018;352314;2018Q3;11006385,016092319;8838980,679227963;15353;Cooperativa Médica;Empresarial
2018;352314;2018Q3;11006385,016092319;8838980,679227963;50;Cooperativa Médica;Empresarial
2018;352314;2018Q4;11272093,326092321;7106097,389227962;15700;Cooperativa Médica;Empresarial
2018;352314;2018Q4;11272093,326092321;7106097,389227962;50;Cooperativa Médica;Empresarial
2018;352501;2018Q1;382716205,321378;333582736,75319564;337458;Cooperativa Médica;Empresarial
2018;352501;2018Q1;382716205,321378;333582736,75319564;74366;Cooperativa Médica;Empresarial
2018;352501;2018Q2;397338794,03275335;367080793,24392533;340506;Cooperativa Médica;Empresarial
2018;352501;2018Q2;397338794,03275335;367080793,24392533;72865;Cooperativa Médica;Empresarial
2018;352501;2018Q3;411077513,7602276;381490630,6697998;353089;Cooperativa Médica;Empresarial
2018;352501;2018Q3;411077513,7602276;381490630,6697998;72838;Cooperativa Médica;Empresarial
2018;352501;2018Q4;429471523,38564104;577214101,9830792;352979;Cooperativa Médica;Empresarial
2018;352501;2018Q4;429471523,38564104;577214101,9830792;69830;Cooperativa Médica;Empresarial
2018;352519;2018Q1;597395,7698395206;426859,6445322228;1152;Cooperativa Médica;Empresarial
2018;352519;2018Q2;619958,54045161;458442,3682434616;1156;Cooperativa Médica;Empresarial
2018;352519;2018Q3;641157,4941959388;472028,28819888365;1148;Cooperativa Médica;Empresarial
2018;352519;2018Q4;642093,1055129307;207159,54902543194;1165;Cooperativa Médica;Empresarial
2018;352543;2018Q1;5817335,9116404215;3503181,357572948;7476;Cooperativa Médica;Empresarial
2018;352543;2018Q2;6399163,861640421;4735069,937572949;7603;Cooperativa Médica;Empresarial
2018;352543;2018Q3;6711682,181640421;2400154,4075729484;8571;Cooperativa Médica;Empresarial
2018;352314;2018Q2;10692962,518128337;8189886,599904829;15115;Cooperativa Médica;Empresarial
2018;352314;2018Q2;10692962,518128337;8189886,599904829;53;Cooperativa Médica;Empresarial
2018;352683;2018Q2;17270444,67842503;11762580,737055637;21355;Cooperativa Médica;Empresarial
2018;354031;2018Q1;34478299,274302006;23738541,048827037;47715;Cooperativa Médica;Empresarial
2018;354031;2018Q1;34478299,274302006;23738541,048827037;5585;Cooperativa Médica;Empresarial
2018;351202;2018Q4;141909720,45875594;113476835,93847796;67532;Cooperativa Médica;Empresarial
2018;351202;2018Q4;141909720,45875594;113476835,93847796;5558;Cooperativa Médica;Empresarial
2018;351202;2018Q3;92338140,15374802;70703486,33050734;65118;Cooperativa Médica;Empresarial
2018;351202;2018Q3;92338140,15374802;70703486,33050734;5664;Cooperativa Médica;Empresarial
2018;354066;2018Q1;42068952,602735616;29744067,07354629;53451;Cooperativa Médica;Empresarial
2018;354066;2018Q1;42068952,602735616;29744067,07354629;3020;Cooperativa Médica;Empresarial
2018;355577;2018Q2;2261757,827008643;1697201,9792419816;3892;Cooperativa Médica;Empresarial
2018;355577;2018Q3;2322333,9070086433;1518691,5592419817;3929;Cooperativa Médica;Empresarial
2018;355577;2018Q4;2478269,5990049737;1223733,134507942;3694;Cooperativa Médica;Empresarial
2018;355691;2018Q1;81911642,77532908;66386504,09804009;73265;Cooperativa Médica;Empresarial
2018;355691;2018Q1;81911642,77532908;66386504,09804009;36323;Cooperativa Médica;Empresarial
2018;355691;2018Q2;86568755,3478199;69699988,00131406;79647;Cooperativa Médica;Empresarial
2018;355691;2018Q2;86568755,3478199;69699988,00131406;35854;Cooperativa Médica;Empresarial
2018;355691;2018Q3;89557839,41152197;72017418,04260576;83287;Cooperativa Médica;Empresarial
2018;355691;2018Q3;89557839,41152197;72017418,04260576;35875;Cooperativa Médica;Empresarial
2018;355691;2018Q4;94550780,59532908;58760298,508040085;86223;Cooperativa Médica;Empresarial
2018;355691;2018Q4;94550780,59532908;58760298,508040085;35776;Cooperativa Médica;Empresarial
2018;355721;2018Q1;99938551,78728542;85043855,58684403;104215;Cooperativa Médica;Empresarial
2018;355721;2018Q1;99938551,78728542;85043855,58684403;727;Cooperativa Médica;Empresarial
2018;355721;2018Q2;98034450,17728542;96775916,75684403;104203;Cooperativa Médica;Empresarial
2018;355721;2018Q2;98034450,17728542;96775916,75684403;739;Cooperativa Médica;Empresarial
2018;355721;2018Q3;100568377,90728542;100023278,41684403;106676;Cooperativa Médica;Empresarial
2018;355721;2018Q3;100568377,90728542;100023278,41684403;214;Cooperativa Médica;Empresarial
2018;355721;2018Q4;155299834,47814375;135081268,20946792;106615;Cooperativa Médica;Empresarial
2018;355721;2018Q4;155299834,47814375;135081268,20946792;214;Cooperativa Médica;Empresarial
2018;356123;2018Q1;1598911,8610154495;2925080,505458976;8263;Cooperativa Médica;Empresarial
2018;356123;2018Q2;1706561,4427883297;3528754,999765694;8776;Cooperativa Médica;Empresarial
2018;354031;2018Q4;47927584,47709401;27407997,423518896;49349;Cooperativa Médica;Empresarial
2018;354031;2018Q4;47927584,47709401;27407997,423518896;5748;Cooperativa Médica;Empresarial
2018;355577;2018Q1;2178379,3169777403;1074558,5970080947;3832;Cooperativa Médica;Empresarial
2018;356417;2018Q1;36768394,39923619;26871624,8746034;43970;Cooperativa Médica;Empresarial
2018;356417;2018Q2;38175629,78269459;29094513,895318914;45126;Cooperativa Médica;Empresarial
2018;356417;2018Q3;39479136,929034606;32289730,170038845;45076;Cooperativa Médica;Empresarial
2018;356417;2018Q4;41539055,139034614;21857728,050038844;44709;Cooperativa Médica;Empresarial
2018;356581;2018Q1;6748033,572860774;3611747,8545033573;17823;Cooperativa Médica;Empresarial
2018;356581;2018Q3;7240825,530582522;4047407,1923822337;18745;Cooperativa Médica;Empresarial
2018;356581;2018Q4;7286059,753278352;3782303,161557204;17522;Cooperativa Médica;Empresarial
2018;357022;2018Q1;5216653,583299566;3350620,4297922095;11187;Cooperativa Médica;Empresarial
2018;357022;2018Q2;5414885,677663812;3627114,5486325673;11189;Cooperativa Médica;Empresarial
2018;357022;2018Q3;5601135,543485586;3746053,8459856105;11238;Cooperativa Médica;Empresarial
2018;357022;2018Q4;5737151,375551036;2972694,3055896126;11279;Cooperativa Médica;Empresarial
2018;357138;2018Q1;27211095,091310054;21285272,030659772;199;Cooperativa Médica;Empresarial
2018;357138;2018Q1;27211095,091310054;21285272,030659772;8;Cooperativa Médica;Empresarial
2018;357138;2018Q2;26316830,181310058;23289720,590659775;206;Cooperativa Médica;Empresarial
2018;357138;2018Q2;26316830,181310058;23289720,590659775;8;Cooperativa Médica;Empresarial
2018;356123;2018Q3;1764220,9851807717;3653163,9993163543;9166;Cooperativa Médica;Empresarial
2018;356123;2018Q4;1731760,9410154494;4219348,485458976;9233;Cooperativa Médica;Empresarial
2018;354783;2018Q3;14242291,860291384;11090157,277398033;26089;Cooperativa Médica;Empresarial
2018;348082;2018Q4;18369535,830740005;13606849,822225707;26896;Cooperativa Médica;Empresarial
2018;354066;2018Q2;44075226,80273561;31638980,97354629;55925;Cooperativa Médica;Empresarial
2018;354066;2018Q2;44075226,80273561;31638980,97354629;2877;Cooperativa Médica;Empresarial
2018;354066;2018Q3;43785225,19273561;34625923,843546286;56864;Cooperativa Médica;Empresarial
2018;354066;2018Q3;43785225,19273561;34625923,843546286;2794;Cooperativa Médica;Empresarial
2018;354066;2018Q4;65110643,07179315;47133840,55936113;56286;Cooperativa Médica;Empresarial
2018;354066;2018Q4;65110643,07179315;47133840,55936113;2698;Cooperativa Médica;Empresarial
2018;354279;2018Q1;6047036,4115657415;4937878,162042196;4219;Cooperativa Médica;Empresarial
2018;354279;2018Q1;6047036,4115657415;4937878,162042196;224;Cooperativa Médica;Empresarial
2018;354279;2018Q2;6274219,041565741;5439598,722042196;3701;Cooperativa Médica;Empresarial
2018;354279;2018Q2;6274219,041565741;5439598,722042196;239;Cooperativa Médica;Empresarial
2018;354279;2018Q3;6626504,871565742;5922716,452042196;4485;Cooperativa Médica;Empresarial
2018;354279;2018Q3;6626504,871565742;5922716,452042196;255;Cooperativa Médica;Empresarial
2018;354279;2018Q4;11426973,145302776;9960010,853873411;4482;Cooperativa Médica;Empresarial
2018;354279;2018Q4;11426973,145302776;9960010,853873411;265;Cooperativa Médica;Empresarial
2018;354295;2018Q1;24712302,036717433;15975473,202491872;40199;Cooperativa Médica;Empresarial
2018;354295;2018Q2;25025159,800294105;16960015,134588275;41146;Cooperativa Médica;Empresarial
2018;354295;2018Q3;26526499,192694355;17972856,73833158;42112;Cooperativa Médica;Empresarial
2018;354295;2018Q4;27401751,020294107;18274300,554588273;41528;Cooperativa Médica;Empresarial
2018;354325;2018Q1;5308825,537409738;3666328,550858448;7386;Cooperativa Médica;Empresarial
2018;354325;2018Q1;5308825,537409738;3666328,550858448;158;Cooperativa Médica;Empresarial
2018;354325;2018Q2;5975390,387409737;4005153,780858448;7536;Cooperativa Médica;Empresarial
2018;354325;2018Q2;5975390,387409737;4005153,780858448;152;Cooperativa Médica;Empresarial
2018;354325;2018Q3;5746577,607409738;4182308,560858448;7681;Cooperativa Médica;Empresarial
2018;354325;2018Q3;5746577,607409738;4182308,560858448;153;Cooperativa Médica;Empresarial
2018;354325;2018Q4;8684951,157770788;5456717,907424657;7820;Cooperativa Médica;Empresarial
2018;354325;2018Q4;8684951,157770788;5456717,907424657;153;Cooperativa Médica;Empresarial
2018;354619;2018Q1;889766,260236424;653485,9721921347;2474;Cooperativa Médica;Empresarial
2018;354619;2018Q2;911042,4691243911;659263,4131880526;2478;Cooperativa Médica;Empresarial
2018;354619;2018Q3;955594,561514794;733681,7514317601;2559;Cooperativa Médica;Empresarial
2018;354619;2018Q4;1005116,0691243911;731280,8431880525;2602;Cooperativa Médica;Empresarial
2018;354627;2018Q1;3302202,1410835925;2368031,2627464714;5328;Cooperativa Médica;Empresarial
2018;354627;2018Q2;3422543,6010835925;2871590,2927464712;5591;Cooperativa Médica;Empresarial
2018;354627;2018Q3;3558420,9299704605;2398007,162546745;5821;Cooperativa Médica;Empresarial
2018;354627;2018Q4;3768530,3578623543;2379792,541960312;5905;Cooperativa Médica;Empresarial
2018;354678;2018Q1;1313026,1768560316;702037,804489993;2552;Cooperativa Médica;Empresarial
2018;354678;2018Q1;1313026,1768560316;702037,804489993;1675;Cooperativa Médica;Empresarial
2018;354678;2018Q2;1333877,9168560314;739475,9544899929;2605;Cooperativa Médica;Empresarial
2018;354678;2018Q2;1333877,9168560314;739475,9544899929;1616;Cooperativa Médica;Empresarial
2018;354678;2018Q3;1389264,5368560315;752032,304489993;2651;Cooperativa Médica;Empresarial
2018;354678;2018Q3;1389264,5368560315;752032,304489993;1567;Cooperativa Médica;Empresarial
2018;354678;2018Q4;1746629,5294319051;884561,6765300212;2720;Cooperativa Médica;Empresarial
2018;354678;2018Q4;1746629,5294319051;884561,6765300212;1538;Cooperativa Médica;Empresarial
2018;354783;2018Q1;13264154,462763974;9868870,991924819;25920;Cooperativa Médica;Empresarial
2018;354783;2018Q2;13768464,7944998;10722816,211335856;26151;Cooperativa Médica;Empresarial
2018;354031;2018Q2;35626736,574302;26103614,508827038;48597;Cooperativa Médica;Empresarial
2018;354031;2018Q2;35626736,574302;26103614,508827038;5488;Cooperativa Médica;Empresarial
2018;354031;2018Q3;37355737,974302;24431796,128827035;49089;Cooperativa Médica;Empresarial
2018;354031;2018Q3;37355737,974302;24431796,128827035;5626;Cooperativa Médica;Empresarial
2018;351202;2018Q2;90661973,33374803;71823994,04050735;64495;Cooperativa Médica;Empresarial
2018;351202;2018Q2;90661973,33374803;71823994,04050735;5664;Cooperativa Médica;Empresarial
2018;350648;2018Q4;1602010,3467853167;729766,5707574539;1360;Cooperativa Médica;Empresarial
2018;350648;2018Q4;1602010,3467853167;729766,5707574539;29;Cooperativa Médica;Empresarial
2018;343889;2018Q4;427229860,4404487;184715173,14902163;734311;Cooperativa Médica;Empresarial
2018;343889;2018Q4;427229860,4404487;184715173,14902163;852;Cooperativa Médica;Empresarial
2018;344397;2018Q1;13894629,766028695;17904572,996818464;25833;Cooperativa Médica;Empresarial
2018;344397;2018Q2;14417551,855559822;19318249,03509935;25517;Cooperativa Médica;Empresarial
2018;344397;2018Q3;14849034,014205743;25408676,57404109;25341;Cooperativa Médica;Empresarial
2018;344397;2018Q4;14793614,784205742;7396717,874041092;24471;Cooperativa Médica;Empresarial
2018;344729;2018Q1;19902188,430714317;14469872,120337548;14724;Cooperativa Médica;Empresarial
2018;344729;2018Q1;19902188,430714317;14469872,120337548;7408;Cooperativa Médica;Empresarial
2018;344729;2018Q2;20242927,090714317;14999532,560337547;15189;Cooperativa Médica;Empresarial
2018;344729;2018Q2;20242927,090714317;14999532,560337547;7326;Cooperativa Médica;Empresarial
2018;344729;2018Q3;20373165,380714316;15299967,180337548;15108;Cooperativa Médica;Empresarial
2018;344729;2018Q3;20373165,380714316;15299967,180337548;7116;Cooperativa Médica;Empresarial
2018;344729;2018Q4;38796370,34785705;28211554,938987356;15128;Cooperativa Médica;Empresarial
2018;344729;2018Q4;38796370,34785705;28211554,938987356;6674;Cooperativa Médica;Empresarial
2018;344788;2018Q1;922787,1618249998;1645199,362665642;1136;Cooperativa Médica;Empresarial
2018;344788;2018Q1;922787,1618249998;1645199,362665642;917;Cooperativa Médica;Empresarial
2018;344788;2018Q2;1174988,3518249998;1112895,6626656423;1110;Cooperativa Médica;Empresarial
2018;344788;2018Q2;1174988,3518249998;1112895,6626656423;952;Cooperativa Médica;Empresarial
2018;343889;2018Q1;385503034,67079395;275002101,19719005;714434;Cooperativa Médica;Empresarial
2018;343889;2018Q1;385503034,67079395;275002101,19719005;857;Cooperativa Médica;Empresarial
2018;344788;2018Q3;1225549,5818249998;1739962,7426656424;1167;Cooperativa Médica;Empresarial
2018;344788;2018Q3;1225549,5818249998;1739962,7426656424;923;Cooperativa Médica;Empresarial
2018;343889;2018Q3;413974342,9009132;305657858,319966;735792;Cooperativa Médica;Empresarial
2018;343889;2018Q3;413974342,9009132;305657858,319966;859;Cooperativa Médica;Empresarial
2018;344885;2018Q1;156534331,86554277;133131691,990084;86954;Cooperativa Médica;Empresarial
2018;344885;2018Q1;156534331,86554277;133131691,990084;7426;Cooperativa Médica;Empresarial
2018;344885;2018Q3;169386624,08554274;152897608,34008402;84088;Cooperativa Médica;Empresarial
2018;344885;2018Q3;169386624,08554274;152897608,34008402;7557;Cooperativa Médica;Empresarial
2018;344885;2018Q4;289552096,5333717;253911183,02974796;81057;Cooperativa Médica;Empresarial
2018;344885;2018Q4;289552096,5333717;253911183,02974796;7521;Cooperativa Médica;Empresarial
2018;345458;2018Q1;8801678,18405761;4254843,7209613165;10106;Cooperativa Médica;Empresarial
2018;345458;2018Q1;8801678,18405761;4254843,7209613165;1034;Cooperativa Médica;Empresarial
2018;345458;2018Q2;9285068,23405761;4094895,5609613163;10275;Cooperativa Médica;Empresarial
2018;345458;2018Q2;9285068,23405761;4094895,5609613163;1031;Cooperativa Médica;Empresarial
2018;345458;2018Q3;9200209,84405761;4139766,2409613165;10193;Cooperativa Médica;Empresarial
2018;345458;2018Q3;9200209,84405761;4139766,2409613165;1040;Cooperativa Médica;Empresarial
2018;345458;2018Q4;14661190,587827165;8905676,367116053;9966;Cooperativa Médica;Empresarial
2018;345458;2018Q4;14661190,587827165;8905676,367116053;1039;Cooperativa Médica;Empresarial
2018;345598;2018Q1;15083215,484026136;11167586,908263301;25886;Cooperativa Médica;Empresarial
2018;345598;2018Q2;15657400,285605257;12066614,214070316;25924;Cooperativa Médica;Empresarial
2018;345598;2018Q3;16127832,270184303;14467806,71383319;25954;Cooperativa Médica;Empresarial
2018;345598;2018Q4;16767767,510184303;6832437,883833191;26336;Cooperativa Médica;Empresarial
2018;345709;2018Q1;3857218,4571784446;10824491,70183102;5681;Cooperativa Médica;Empresarial
2018;345709;2018Q1;3857218,4571784446;10824491,70183102;2745;Cooperativa Médica;Empresarial
2018;344788;2018Q4;1318383,6845250006;2299501,5020030737;1124;Cooperativa Médica;Empresarial
2018;344788;2018Q4;1318383,6845250006;2299501,5020030737;951;Cooperativa Médica;Empresarial
2018;343731;2018Q4;50234544,85903078;292424953,4663299;50755;Cooperativa Médica;Empresarial
2018;343731;2018Q4;50234544,85903078;292424953,4663299;57;Cooperativa Médica;Empresarial
2018;344885;2018Q2;157163396,86554277;130676436,87008402;86103;Cooperativa Médica;Empresarial
2018;344885;2018Q2;157163396,86554277;130676436,87008402;7464;Cooperativa Médica;Empresarial
2018;343731;2018Q3;47105489,01903079;21318005,886329904;48365;Cooperativa Médica;Empresarial
2018;343731;2018Q3;47105489,01903079;21318005,886329904;2225;Cooperativa Médica;Empresarial
2018;343731;2018Q2;46684872,04023658;87193150,7583381;54080;Cooperativa Médica;Empresarial
2018;343731;2018Q2;46684872,04023658;87193150,7583381;2315;Cooperativa Médica;Empresarial
2018;342084;2018Q1;117516443,33982132;70791740,56612018;110934;Cooperativa Médica;Empresarial
2018;342084;2018Q1;117516443,33982132;70791740,56612018;618;Cooperativa Médica;Empresarial
2018;342084;2018Q3;128294715,51053604;131978589,03163949;113349;Cooperativa Médica;Empresarial
2018;342084;2018Q3;128294715,51053604;131978589,03163949;611;Cooperativa Médica;Empresarial
2018;342084;2018Q4;130656905,42982131;277535926,06612015;114649;Cooperativa Médica;Empresarial
2018;342084;2018Q4;130656905,42982131;277535926,06612015;601;Cooperativa Médica;Empresarial
2018;342131;2018Q1;4782232,442932397;1411852,7678842992;1933;Cooperativa Médica;Empresarial
2018;342131;2018Q1;4782232,442932397;1411852,7678842992;4;Cooperativa Médica;Empresarial
2018;342131;2018Q2;3758447,3129323972;1536468,397884299;1951;Cooperativa Médica;Empresarial
2018;342131;2018Q2;3758447,3129323972;1536468,397884299;4;Cooperativa Médica;Empresarial
2018;342131;2018Q3;3740793,7629323974;1786526,7778842992;2034;Cooperativa Médica;Empresarial
2018;342131;2018Q3;3740793,7629323974;1786526,7778842992;4;Cooperativa Médica;Empresarial
2018;342131;2018Q4;7238871,151202807;1984285,8763471025;2005;Cooperativa Médica;Empresarial
2018;342131;2018Q4;7238871,151202807;1984285,8763471025;4;Cooperativa Médica;Empresarial
2018;342157;2018Q1;1550251,1116862418;1041362,1885698426;2307;Cooperativa Médica;Empresarial
2018;342157;2018Q2;1544915,504113079;1300290,4892166732;2279;Cooperativa Médica;Empresarial
2018;342157;2018Q3;1664294,1300876003;1166753,562996811;2378;Cooperativa Médica;Empresarial
2018;342157;2018Q4;1757113,6341130792;834729,0992166733;2252;Cooperativa Médica;Empresarial
2018;342343;2018Q1;15409410,534926873;8990861,449865606;9273;Cooperativa Médica;Empresarial
2018;342343;2018Q1;15409410,534926873;8990861,449865606;532;Cooperativa Médica;Empresarial
2018;342343;2018Q2;15625622,554926872;10242429,949865606;8739;Cooperativa Médica;Empresarial
2018;342343;2018Q2;15625622,554926872;10242429,949865606;516;Cooperativa Médica;Empresarial
2018;342343;2018Q3;15121750,034926873;10452645,039865606;8361;Cooperativa Médica;Empresarial
2018;342343;2018Q3;15121750,034926873;10452645,039865606;543;Cooperativa Médica;Empresarial
2018;342084;2018Q2;54783283,28982132;23802167,056120176;111295;Cooperativa Médica;Empresarial
2018;342084;2018Q2;54783283,28982132;23802167,056120176;616;Cooperativa Médica;Empresarial
2018;342343;2018Q4;27473765,92521939;14488835,15040318;7864;Cooperativa Médica;Empresarial
2018;342343;2018Q4;27473765,92521939;14488835,15040318;527;Cooperativa Médica;Empresarial
2018;342386;2018Q2;9598907,838674694;7469922,188997817;4259;Cooperativa Médica;Empresarial
2018;342386;2018Q2;9598907,838674694;7469922,188997817;263;Cooperativa Médica;Empresarial
2018;342386;2018Q3;9623798,948674694;8018573,2189978175;4296;Cooperativa Médica;Empresarial
2018;342386;2018Q3;9623798,948674694;8018573,2189978175;265;Cooperativa Médica;Empresarial
2018;342386;2018Q4;18880856,953975916;15399768,643006545;4564;Cooperativa Médica;Empresarial
2018;342386;2018Q4;18880856,953975916;15399768,643006545;269;Cooperativa Médica;Empresarial
2018;343269;2018Q1;35699744,76499397;25394941,232449476;64121;Cooperativa Médica;Empresarial
2018;343269;2018Q1;35699744,76499397;25394941,232449476;58;Cooperativa Médica;Empresarial
2018;343269;2018Q2;37058366,2960519;27412674,277308892;63041;Cooperativa Médica;Empresarial
2018;343269;2018Q2;37058366,2960519;27412674,277308892;74;Cooperativa Médica;Empresarial
2018;343269;2018Q3;38154561,609477066;32715830,890120815;63576;Cooperativa Médica;Empresarial
2018;343269;2018Q3;38154561,609477066;32715830,890120815;83;Cooperativa Médica;Empresarial
2018;343269;2018Q4;39661728,399477065;14427491,890120815;63088;Cooperativa Médica;Empresarial
2018;343269;2018Q4;39661728,399477065;14427491,890120815;872;Cooperativa Médica;Empresarial
2018;343684;2018Q1;2377093,776716597;1494731,1382734703;3118;Cooperativa Médica;Empresarial
2018;343684;2018Q2;2466845,187171951;1618768,992387172;3185;Cooperativa Médica;Empresarial
2018;343684;2018Q3;2551171,533055726;1716998,5946696787;3241;Cooperativa Médica;Empresarial
2018;343684;2018Q4;2551931,093055726;1313872,0246696789;3350;Cooperativa Médica;Empresarial
2018;343731;2018Q1;44979499,461701855;77534159,1590021;55341;Cooperativa Médica;Empresarial
2018;343731;2018Q1;44979499,461701855;77534159,1590021;2351;Cooperativa Médica;Empresarial
2018;345709;2018Q2;3794513,775931308;5526653,804529142;5743;Cooperativa Médica;Empresarial
2018;345709;2018Q2;3794513,775931308;5526653,804529142;2646;Cooperativa Médica;Empresarial
2018;342386;2018Q1;9494664,308674693;7464293,918997818;4323;Cooperativa Médica;Empresarial
2018;342386;2018Q1;9494664,308674693;7464293,918997818;266;Cooperativa Médica;Empresarial
2018;345709;2018Q3;3943148,905931308;5760428,794529141;5932;Cooperativa Médica;Empresarial
2018;345709;2018Q3;3943148,905931308;5760428,794529141;2607;Cooperativa Médica;Empresarial
2018;343889;2018Q2;400182337,32784426;296437155,0038223;731536;Cooperativa Médica;Empresarial
2018;343889;2018Q2;400182337,32784426;296437155,0038223;843;Cooperativa Médica;Empresarial
2018;345709;2018Q4;4375506,35095894;11740281,559110697;8370;Cooperativa Médica;Empresarial
2018;345709;2018Q4;4375506,35095894;11740281,559110697;2593;Cooperativa Médica;Empresarial
2018;348244;2018Q3;8624584,975016138;6352955,8317297045;7767;Cooperativa Médica;Empresarial
2018;348261;2018Q1;4015598,995768319;2031871,0706279154;9014;Cooperativa Médica;Empresarial
2018;348261;2018Q2;4179535,185768319;1894124,900627915;9007;Cooperativa Médica;Empresarial
