ano;cd_ops;trimestre;receita;despesa;benef;modalidade;contratacao
2018;418854;2018Q1;1649251,9057097964;1466809,3805851662;3084,0;Medicina de Grupo;Adesao
2018;418803;2018Q4;1880944,8211733485;1586701,6021328787;2010,0;Medicina de Grupo;Adesao
2018;418803;2018Q3;1810992,9414298865;1604977,4778691474;2002,0;Medicina de Grupo;Adesao
2018;418803;2018Q2;1763495,0586983827;1516748,844998987;2009,0;Medicina de Grupo;Adesao
2018;418803;2018Q1;1541428,4986983826;1504892,534998987;2005,0;Medicina de Grupo;Adesao
2018;418731;2018Q4;6025921,399828766;5533083,735388039;5260,0;Medicina de Grupo;Adesao
2018;418919;2018Q4;205746,65200214135;157295,94566930382;455,0;Medicina de Grupo;Adesao
2018;420000;2018Q3;234278,74275471925;145486,55530551815;161,0;Medicina de Grupo;Adesao
2018;420000;2018Q4;257139,8117358423;181458,61408344551;217,0;Medicina de Grupo;Adesao
2018;420085;2018Q1;5135349,360856952;438811,52417941595;894,0;Medicina de Grupo;Adesao
2018;420751;2018Q2;506511,8148831628;226011,4227180718;1602,0;Medicina de Grupo;Adesao
2018;420751;2018Q3;518348,1832323439;238023,52292819135;1917,0;Medicina de Grupo;Adesao
2018;420751;2018Q4;538957,7551378701;235347,2973636336;2411,0;Medicina de Grupo;Adesao
2018;420981;2018Q1;4199,36373400288;860,1191719232411;;Medicina de Grupo;Adesao
2018;420981;2018Q2;4274,293929526145;923,6555576557369;;Medicina de Grupo;Adesao
2018;420981;2018Q3;4374,177319993967;972,7461876104653;;Medicina de Grupo;Adesao
2018;420981;2018Q4;4548,0950164770065;961,8090828105562;82,0;Medicina de Grupo;Adesao
2018;421006;2018Q1;228652,43957611636;100292,89842529965;52,0;Medicina de Grupo;Adesao
2018;421006;2018Q2;232732,33669614475;107701,46282961515;52,0;Medicina de Grupo;Adesao
2018;421006;2018Q3;238170,91795517545;113425,60167502033;821,0;Medicina de Grupo;Adesao
2018;421006;2018Q4;247640,6157725635;112150,29707006492;865,0;Medicina de Grupo;Adesao
2018;302091;2018Q2;30646792,843498997;21189528,740885887;35241,0;Medicina de Grupo;Adesao
2018;420271;2018Q4;564073,8812718611;297630,06715806504;1721,0;Medicina de Grupo;Adesao
2018;420271;2018Q3;502837,243940801;377620,5524334138;1662,0;Medicina de Grupo;Adesao
2018;420271;2018Q2;532817,1308465368;285443,6279751073;1416,0;Medicina de Grupo;Adesao
2018;420271;2018Q1;386166,863940801;226960,16243341382;1360,0;Medicina de Grupo;Adesao
2018;420166;2018Q4;2400613,414318652;6388776,63050819;5949,0;Medicina de Grupo;Adesao
2018;420166;2018Q3;2309850,1708410587;6460376,510487333;5884,0;Medicina de Grupo;Adesao
2018;420166;2018Q2;2149412,559533741;5769873,677516967;5213,0;Medicina de Grupo;Adesao
2018;420166;2018Q1;2218619,3853065483;5723062,481487511;5112,0;Medicina de Grupo;Adesao
2018;420158;2018Q4;8707167,758061877;5671404,016096879;9853,0;Medicina de Grupo;Adesao
2018;420158;2018Q3;8376719,276806188;5736821,434310298;9695,0;Medicina de Grupo;Adesao
2018;420158;2018Q2;8149736,237565967;5939238,429796413;9658,0;Medicina de Grupo;Adesao
2018;420158;2018Q1;7819129,637565968;4892749,879796412;9625,0;Medicina de Grupo;Adesao
2018;420085;2018Q4;5149090,119995313;458316,96258271526;848,0;Medicina de Grupo;Adesao
2018;420085;2018Q3;5107694,089995313;589393,6725827153;863,0;Medicina de Grupo;Adesao
2018;420085;2018Q2;5224150,719152423;472282,29065515345;878,0;Medicina de Grupo;Adesao
2018;418731;2018Q3;5798656,473740434;5595193,196424492;5285,0;Medicina de Grupo;Adesao
2018;418731;2018Q2;5668135,015538307;5316418,088732965;5414,0;Medicina de Grupo;Adesao
2018;418587;2018Q4;3409506,5303022736;2678973,161488726;726,0;Medicina de Grupo;Adesao
2018;416738;2018Q4;2127264,5604765075;1421903,3002906786;3335,0;Medicina de Grupo;Adesao
2018;416738;2018Q3;2046181,2608225518;1438505,4822035222;3188,0;Medicina de Grupo;Adesao
2018;416738;2018Q2;1999613,9761612965;1363987,446248407;3117,0;Medicina de Grupo;Adesao
2018;416738;2018Q1;1937209,7925396445;1419912,0412573926;3080,0;Medicina de Grupo;Adesao
2018;416495;2018Q4;82039,71401126965;51925,55951520882;186,0;Medicina de Grupo;Adesao
2018;416495;2018Q3;79247,698100068;52423,55959080736;180,0;Medicina de Grupo;Adesao
2018;416495;2018Q2;77644,20391235535;50188,311974926626;128,0;Medicina de Grupo;Adesao
2018;416495;2018Q1;40336,76397630703;14769,588919057189;125,0;Medicina de Grupo;Adesao
2018;415774;2018Q4;6722262,214734198;6449794,164168592;7605,0;Medicina de Grupo;Adesao
2018;415774;2018Q3;6882019,5957974065;6903910,277494224;6995,0;Medicina de Grupo;Adesao
2018;415774;2018Q2;6430520,3447341975;6632849,154168592;7087,0;Medicina de Grupo;Adesao
2018;415774;2018Q1;6500757,964734198;5701905,444168592;8040,0;Medicina de Grupo;Adesao
2018;417530;2018Q1;17662161,504437532;12953180,233074464;13255,0;Medicina de Grupo;Adesao
2018;415693;2018Q4;4513008,218889344;3909951,2766914535;5217,0;Medicina de Grupo;Adesao
2018;415693;2018Q2;3506231,7781493375;4002222,9695632933;5343,0;Medicina de Grupo;Adesao
2018;415693;2018Q1;3451001,3781493376;3434461,0495632933;5534,0;Medicina de Grupo;Adesao
2018;415111;2018Q4;1157227,0510075209;1671641,9292783095;11960,0;Medicina de Grupo;Adesao
2018;415111;2018Q3;1095885,3010075209;1722059,4192783092;12116,0;Medicina de Grupo;Adesao
2018;415111;2018Q2;1094559,0919390128;1212502,5679073147;11983,0;Medicina de Grupo;Adesao
2018;415111;2018Q1;1075506,9560459456;1114746,7135360665;11824,0;Medicina de Grupo;Adesao
2018;414930;2018Q4;5739118,136374682;5312141,053975731;5104,0;Medicina de Grupo;Adesao
2018;414930;2018Q3;5462476,275176025;5212185,915477438;5174,0;Medicina de Grupo;Adesao
2018;414930;2018Q2;5401259,753273268;5108655,675069394;5191,0;Medicina de Grupo;Adesao
2018;414930;2018Q1;4862950,985176025;4198102,0554774385;5219,0;Medicina de Grupo;Adesao
2018;414581;2018Q4;2611800,0330465995;2345821,2470728275;4360,0;Medicina de Grupo;Adesao
2018;414581;2018Q3;2518872,890603549;2368068,034673226;3969,0;Medicina de Grupo;Adesao
2018;415693;2018Q3;4354795,694811981;3954959,4241819605;5262,0;Medicina de Grupo;Adesao
2018;417530;2018Q2;17974102,32319402;13868638,819020705;13187,0;Medicina de Grupo;Adesao
2018;417530;2018Q3;18189501,271184225;13846822,253952416;13026,0;Medicina de Grupo;Adesao
2018;417530;2018Q4;18594980,761184223;12906598,843952416;12984,0;Medicina de Grupo;Adesao
2018;418587;2018Q3;3260100,5803022734;2780788,1814887263;737,0;Medicina de Grupo;Adesao
2018;418587;2018Q2;3270961,3103022734;3147571,5514887264;749,0;Medicina de Grupo;Adesao
2018;418587;2018Q1;3216093,30909318;2664802,9355338216;763,0;Medicina de Grupo;Adesao
2018;418501;2018Q4;61796,95662844788;24945,745330872036;13,0;Medicina de Grupo;Adesao
2018;418501;2018Q3;59455,22790232751;25244,544487927633;13,0;Medicina de Grupo;Adesao
2018;418501;2018Q2;56270,54773461231;26229,775090600167;11,0;Medicina de Grupo;Adesao
2018;418501;2018Q1;56706,15773461231;25163,845090600167;11,0;Medicina de Grupo;Adesao
2018;418218;2018Q4;1961231,4694434192;1536851,5321245876;1551,0;Medicina de Grupo;Adesao
2018;418218;2018Q3;1879528,1894434195;762313,9121245875;1544,0;Medicina de Grupo;Adesao
2018;418218;2018Q2;1892183,6732985007;1106048,7766509645;1568,0;Medicina de Grupo;Adesao
2018;418218;2018Q1;1859480,5178146604;1030258,3290998605;1604,0;Medicina de Grupo;Adesao
2018;418170;2018Q4;22354227,37272393;17168432,317023095;28117,0;Medicina de Grupo;Adesao
2018;418170;2018Q3;21513117,441745594;17359976,79061105;29110,0;Medicina de Grupo;Adesao
2018;418170;2018Q2;20012503,13276524;15942579,321182925;29539,0;Medicina de Grupo;Adesao
2018;418170;2018Q1;20251265,662765242;14649130,241182923;28505,0;Medicina de Grupo;Adesao
2018;418137;2018Q4;91428,10374885182;42322,56707449896;14,0;Medicina de Grupo;Adesao
2018;418137;2018Q3;90782,90374885182;30659,467074498956;16,0;Medicina de Grupo;Adesao
2018;418137;2018Q2;94109,54395469921;47069,87874323211;16,0;Medicina de Grupo;Adesao
2018;418137;2018Q1;92520,81854759715;44262,18710776998;17,0;Medicina de Grupo;Adesao
2018;417823;2018Q4;730187,1274257256;413518,1792148843;5616,0;Medicina de Grupo;Adesao
2018;417823;2018Q3;960222,8877228234;365260,5923553472;5431,0;Medicina de Grupo;Adesao
2018;417823;2018Q2;691592,7074257255;263001,89921488427;5466,0;Medicina de Grupo;Adesao
2018;417823;2018Q1;680391,7674257255;344006,3992148843;2206,0;Medicina de Grupo;Adesao
2018;417599;2018Q4;588691,4977634244;6254187,142524986;906,0;Medicina de Grupo;Adesao
2018;417599;2018Q3;772636,8349867966;9366048,462145466;1025,0;Medicina de Grupo;Adesao
2018;417599;2018Q2;756207,2389594803;8931420,385823993;1042,0;Medicina de Grupo;Adesao
2018;417599;2018Q1;743882,1382902989;8368895,579505554;1033,0;Medicina de Grupo;Adesao
2018;418731;2018Q1;5239216,210892493;4670899,689454505;5452,0;Medicina de Grupo;Adesao
2018;419974;2018Q4;20800,250882263048;707,1178431390483;124,0;Medicina de Grupo;Adesao
2018;420751;2018Q1;497632,44674662314;210464,55699010333;882,0;Medicina de Grupo;Adesao
2018;419974;2018Q2;19548,049404549478;679,0675378364717;17,0;Medicina de Grupo;Adesao
2018;349194;2018Q2;2614388,220374506;1570797,4668807602;1571,0;Medicina de Grupo;Adesao
2018;349194;2018Q3;2675482,2779558687;1654282,5242068688;1826,0;Medicina de Grupo;Adesao
2018;392804;2018Q1;11188911,293171534;9120454,397684354;20772,0;Medicina de Grupo;Adesao
2018;349194;2018Q4;2781859,7018056912;1635682,5424579256;2145,0;Medicina de Grupo;Adesao
2018;349682;2018Q1;6781,058263681832;869,2770782996095;85,0;Medicina de Grupo;Adesao
2018;349682;2018Q2;6902,054217768428;933,4899520014757;102,0;Medicina de Grupo;Adesao
2018;349682;2018Q3;7063,344149586446;983,1032623099941;106,0;Medicina de Grupo;Adesao
2018;349682;2018Q4;7344,183368963296;972,0497073889208;201,0;Medicina de Grupo;Adesao
2018;354511;2018Q1;86,29056108852298;644710,4141821815;227,0;Medicina de Grupo;Adesao
2018;354511;2018Q2;87,83026305856691;692334,7096267804;218,0;Medicina de Grupo;Adesao
2018;354511;2018Q3;89,88271537106918;729131,05297512;213,0;Medicina de Grupo;Adesao
2018;354511;2018Q4;93,4564604818409;720933,0432159181;204,0;Medicina de Grupo;Adesao
2018;346471;2018Q3;132652,16558874166;57334,82701869402;804,0;Medicina de Grupo;Adesao
2018;354554;2018Q1;19646,672896590495;28993,797422749696;47,0;Medicina de Grupo;Adesao
2018;354554;2018Q2;19997,23291824404;31135,548423116958;46,0;Medicina de Grupo;Adesao
2018;354554;2018Q4;21278,208021805007;32421,667388270474;123,0;Medicina de Grupo;Adesao
2018;355097;2018Q2;3558777,8412209405;1140988,098797002;5246,0;Medicina de Grupo;Adesao
2018;355097;2018Q3;3641940,7688444764;1201629,5620313624;5116,0;Medicina de Grupo;Adesao
2018;355097;2018Q4;3786744,672049291;1188118,999237084;4966,0;Medicina de Grupo;Adesao
2018;357511;2018Q1;5499423,507182308;4809349,948064449;5887,0;Medicina de Grupo;Adesao
2018;357511;2018Q2;5597550,962854174;5164613,175995439;5945,0;Medicina de Grupo;Adesao
2018;357511;2018Q3;5728356,74685141;5439103,068012745;5024,0;Medicina de Grupo;Adesao
2018;357511;2018Q4;5956116,743112112;5377948,327927365;5093,0;Medicina de Grupo;Adesao
2018;361852;2018Q2;203888,74169487003;93580,22146013209;702,0;Medicina de Grupo;Adesao
2018;361852;2018Q3;208653,2944220521;98553,84175040605;686,0;Medicina de Grupo;Adesao
2018;354554;2018Q3;20464,53616336045;32790,34676586288;110,0;Medicina de Grupo;Adesao
2018;349194;2018Q1;2568556,8798639337;1462745,5064544454;1238,0;Medicina de Grupo;Adesao
2018;346471;2018Q2;129623,08215599213;54441,3664093987;887,0;Medicina de Grupo;Adesao
2018;361852;2018Q1;200314,48509668544;87143,0285061766;686,0;Medicina de Grupo;Adesao
2018;302091;2018Q3;31362959,215452977;22315714,04417577;36397,0;Medicina de Grupo;Adesao
2018;320111;2018Q2;23612105,834912755;26266758,16869452;43012,0;Medicina de Grupo;Adesao
2018;321338;2018Q2;7072124,443221732;5844802,9849072;10997,0;Medicina de Grupo;Adesao
2018;321338;2018Q1;6948147,0855498845;5442750,884531144;10721,0;Medicina de Grupo;Adesao
2018;320111;2018Q4;25124641,086206198;27351761,566571943;41343,0;Medicina de Grupo;Adesao
2018;320111;2018Q3;24163882,859554015;27662789,07510988;42145,0;Medicina de Grupo;Adesao
2018;302091;2018Q4;32609953,386610772;22064806,55536257;36617,0;Medicina de Grupo;Adesao
2018;320111;2018Q1;23198175,54932704;24459921,339623667;44099,0;Medicina de Grupo;Adesao
2018;306649;2018Q3;3949115,2679644674;2939868,5507530128;7490,0;Medicina de Grupo;Adesao
2018;321338;2018Q3;7237388,643308611;6155443,740665327;10982,0;Medicina de Grupo;Adesao
2018;306649;2018Q2;3858938,0772709097;2791505,081454737;7574,0;Medicina de Grupo;Adesao
2018;306649;2018Q1;3791289,2469823156;2599483,1289428286;7374,0;Medicina de Grupo;Adesao
2018;306649;2018Q4;4106132,457782307;2906814,038849422;7518,0;Medicina de Grupo;Adesao
2018;343013;2018Q1;1153974,6933106882;742052,5514356545;10549,0;Medicina de Grupo;Adesao
2018;321338;2018Q4;7525147,887919774;6086234,799896329;10802,0;Medicina de Grupo;Adesao
2018;340146;2018Q1;421,5602658762084;144,73146909739955;;Medicina de Grupo;Adesao
2018;340146;2018Q2;429,0822609087355;155,42267881388727;2,0;Medicina de Grupo;Adesao
2018;340146;2018Q3;439,1092248274088;163,68311437234348;2,0;Medicina de Grupo;Adesao
2018;340146;2018Q4;456,5682483876474;161,8427377163697;2,0;Medicina de Grupo;Adesao
2018;343013;2018Q2;1174565,324386184;796867,4406752189;10524,0;Medicina de Grupo;Adesao
2018;343013;2018Q3;1202013,0312729762;839219,5104797283;10470,0;Medicina de Grupo;Adesao
2018;343013;2018Q4;1249805,1810301517;829783,7174093978;10408,0;Medicina de Grupo;Adesao
2018;343064;2018Q1;161993,22494843297;131118,4760573842;257,0;Medicina de Grupo;Adesao
2018;343064;2018Q2;164883,70664701643;140804,10375105735;368,0;Medicina de Grupo;Adesao
2018;343064;2018Q3;168736,77429382456;148287,58836397258;443,0;Medicina de Grupo;Adesao
2018;343064;2018Q4;175445,76411072598;146620,3118275859;540,0;Medicina de Grupo;Adesao
2018;346471;2018Q1;127350,73424299929;50696,45562818633;991,0;Medicina de Grupo;Adesao
2018;361852;2018Q4;216949,3687863924;97445,74828328521;681,0;Medicina de Grupo;Adesao
2018;346471;2018Q4;137926,42801226693;56690,18094372094;780,0;Medicina de Grupo;Adesao
2018;355097;2018Q1;3496390,947885294;1062501,849934552;5353,0;Medicina de Grupo;Adesao
2018;416398;2018Q2;62662,9392739117;42968,413915671794;2131,0;Medicina de Grupo;Adesao
2018;392804;2018Q2;11388557,564367637;9794175,81627706;20547,0;Medicina de Grupo;Adesao
2018;414581;2018Q2;2372537,3281749254;1758702,999126973;3451,0;Medicina de Grupo;Adesao
2018;416398;2018Q3;64127,27161383841;45252,10775564547;2106,0;Medicina de Grupo;Adesao
2018;416398;2018Q4;66676,97788885434;44743,314145098346;2260,0;Medicina de Grupo;Adesao
2018;416975;2018Q1;344297,56445902376;264163,30233834544;;Medicina de Grupo;Adesao
2018;416975;2018Q2;350440,9436605457;283676,85583374044;3584,0;Medicina de Grupo;Adesao
2018;416975;2018Q3;358630,1861854365;298753,7699940355;3634,0;Medicina de Grupo;Adesao
2018;416975;2018Q4;372889,35569499375;295394,72183387843;3697,0;Medicina de Grupo;Adesao
2018;417947;2018Q1;2168601,1599932504;1824205,762569313;3594,0;Medicina de Grupo;Adesao
2018;417947;2018Q2;2207296,000265013;1958958,5326149836;3488,0;Medicina de Grupo;Adesao
2018;417947;2018Q3;2258876,9658952765;2063073,6517459;3430,0;Medicina de Grupo;Adesao
2018;417947;2018Q4;2348690,12384646;2039877,4130698028;3351,0;Medicina de Grupo;Adesao
2018;418021;2018Q1;5789182,240907863;4498956,065464606;25771,0;Medicina de Grupo;Adesao
2018;418021;2018Q2;5892479,927106994;4831290,720126181;25604,0;Medicina de Grupo;Adesao
2018;418021;2018Q3;6030177,727746614;5088065,123722447;27823,0;Medicina de Grupo;Adesao
2018;418021;2018Q4;6269938,15423853;5030857,290686766;24291,0;Medicina de Grupo;Adesao
2018;418749;2018Q1;122774,70808191854;48118,50382664531;645,0;Medicina de Grupo;Adesao
2018;418749;2018Q2;124965,40492663336;51672,98315904316;662,0;Medicina de Grupo;Adesao
2018;418749;2018Q3;127885,64591638677;54419,30918273495;704,0;Medicina de Grupo;Adesao
2018;418749;2018Q4;132970,39107506137;53807,44383157659;715,0;Medicina de Grupo;Adesao
2018;419168;2018Q1;501938,3158114386;246723,10710881336;1236,0;Medicina de Grupo;Adesao
2018;419168;2018Q2;510894,51454217324;264948,36590328236;900,0;Medicina de Grupo;Adesao
2018;419168;2018Q3;522833,299549769;279029,8945422469;675,0;Medicina de Grupo;Adesao
2018;419168;2018Q4;543621,2000966192;275892,61244565726;618,0;Medicina de Grupo;Adesao
2018;419753;2018Q1;141106,81503443338;71194,92663688696;54,0;Medicina de Grupo;Adesao
2018;419753;2018Q2;143624,61580376967;76454,04475523262;3,0;Medicina de Grupo;Adesao
2018;419753;2018Q4;152824,86655122624;79612,13902054496;3,0;Medicina de Grupo;Adesao
2018;419974;2018Q1;19205,363761462755;632,3558641343195;;Medicina de Grupo;Adesao
2018;392804;2018Q3;11654689,880212633;10314718,627634898;20471,0;Medicina de Grupo;Adesao
2018;414905;2018Q4;518303,03290104435;391418,6244491959;1166,0;Medicina de Grupo;Adesao
2018;416398;2018Q1;61564,43122339557;40012,704183584414;3945,0;Medicina de Grupo;Adesao
2018;414905;2018Q2;487100,5331150657;375891,63411308086;713,0;Medicina de Grupo;Adesao
2018;414905;2018Q3;498483,2909572738;395869,59771691286;975,0;Medicina de Grupo;Adesao
2018;400190;2018Q1;1100,2275868034803;385524,3379621416;462,0;Medicina de Grupo;Adesao
2018;400190;2018Q2;1119,8591961188972;414002,74403145036;453,0;Medicina de Grupo;Adesao
2018;400190;2018Q3;1146,0285085712408;436006,24451281177;452,0;Medicina de Grupo;Adesao
2018;400190;2018Q4;1191,5947085063815;431103,9934935962;445,0;Medicina de Grupo;Adesao
2018;402001;2018Q1;1388445,8073397493;1287425,0686589142;1437,0;Medicina de Grupo;Adesao
2018;402001;2018Q2;1413220,1594576729;1382526,234211468;1406,0;Medicina de Grupo;Adesao
2018;402001;2018Q3;1446244,8468871021;1456005,014481716;1386,0;Medicina de Grupo;Adesao
2018;402001;2018Q4;1503747,676315475;1439634,3726479013;1358,0;Medicina de Grupo;Adesao
2018;403962;2018Q1;878587,8135476976;629166,8285340741;5322,0;Medicina de Grupo;Adesao
2018;403962;2018Q2;894264,6543320358;675642,9304659113;5360,0;Medicina de Grupo;Adesao
2018;403962;2018Q3;915162,1843388504;711552,1358034627;5459,0;Medicina de Grupo;Adesao
2018;403962;2018Q4;951549,1177814159;703551,7751965517;5359,0;Medicina de Grupo;Adesao
2018;410047;2018Q1;1040,551288457669;69,92532251862437;2619,0;Medicina de Grupo;Adesao
2018;410047;2018Q2;1059,1180801039354;75,09065589222922;2623,0;Medicina de Grupo;Adesao
2018;410047;2018Q3;1083,8679701420965;79,0815890608869;2524,0;Medicina de Grupo;Adesao
2018;410047;2018Q4;1126,9626612962998;78,19243252825947;2494,0;Medicina de Grupo;Adesao
2018;411582;2018Q1;4047412,4554190096;3464278,296865141;5216,0;Medicina de Grupo;Adesao
2018;411582;2018Q2;4119631,349960627;3720182,0475770016;5180,0;Medicina de Grupo;Adesao
2018;411582;2018Q3;4215900,524120396;3917903,0256495383;5127,0;Medicina de Grupo;Adesao
2018;411582;2018Q4;4383525,120499966;3873851,94990832;4998,0;Medicina de Grupo;Adesao
2018;413275;2018Q1;7141526,306568467;5158060,399910054;5981,0;Medicina de Grupo;Adesao
2018;413275;2018Q2;7268954,1733552385;5539082,61857238;6118,0;Medicina de Grupo;Adesao
2018;413275;2018Q3;7438817,96839622;5833474,887273863;6193,0;Medicina de Grupo;Adesao
2018;413275;2018Q4;7734586,061680079;5767886,014243705;6227,0;Medicina de Grupo;Adesao
2018;414905;2018Q1;478561,4530266159;350034,81372081034;497,0;Medicina de Grupo;Adesao
2018;419974;2018Q3;20004,85595172471;715,1587548901601;67,0;Medicina de Grupo;Adesao
2018;392804;2018Q4;12118081,432248196;10198744,738403687;20324,0;Medicina de Grupo;Adesao
2018;407534;2018Q1;256382,027457887;134819,60042058027;3145,0;Medicina de Grupo;Adesao
2018;419753;2018Q3;146980,89261057065;80517,43958733545;3,0;Medicina de Grupo;Adesao
2018;414492;2018Q1;29076415,13582305;19242926,525943115;21067,0;Medicina de Grupo;Adesao
2018;324299;2018Q2;421876,36029323156;29789,902610206347;485,0;Medicina de Grupo;Adesao
2018;324299;2018Q3;405681,83582430513;-8595,945325439303;472,0;Medicina de Grupo;Adesao
2018;324299;2018Q4;448013,43805815815;31887,318040672257;469,0;Medicina de Grupo;Adesao
2018;324361;2018Q1;53140049,76609486;33231915,47053322;16477,0;Medicina de Grupo;Adesao
2018;324361;2018Q2;52581464,12609486;35311046,56053322;16049,0;Medicina de Grupo;Adesao
2018;324361;2018Q3;56044724,671715416;38324482,54840035;15947,0;Medicina de Grupo;Adesao
2018;324361;2018Q4;58219072,13609487;39810139,19053322;15733,0;Medicina de Grupo;Adesao
2018;325465;2018Q1;268569,3245004311;280082,28569128725;386,0;Medicina de Grupo;Adesao
2018;325465;2018Q2;373064,3545004311;344401,1356912873;554,0;Medicina de Grupo;Adesao
2018;325465;2018Q3;444656,8756178385;434232,2401437758;696,0;Medicina de Grupo;Adesao
2018;325465;2018Q4;460117,25538129936;429853,7584736497;782,0;Medicina de Grupo;Adesao
2018;326305;2018Q1;449496045,82184505;356713144,3044286;264961,0;Medicina de Grupo;Adesao
2018;324299;2018Q1;385045,49582430517;151326,6446745607;493,0;Medicina de Grupo;Adesao
2018;326305;2018Q2;457411831,95392793;383196100,7352491;260560,0;Medicina de Grupo;Adesao
2018;326305;2018Q4;462871650,64895076;406290845,88571095;239057,0;Medicina de Grupo;Adesao
2018;326500;2018Q1;10629244,91396118;8324540,285178178;10171,0;Medicina de Grupo;Adesao
2018;326500;2018Q2;10782807,59396118;9386889,015178178;10277,0;Medicina de Grupo;Adesao
2018;326500;2018Q3;11149395,008116461;9118743,764465466;10822,0;Medicina de Grupo;Adesao
2018;326500;2018Q4;11547298,76396118;8203737,4751781775;11449,0;Medicina de Grupo;Adesao
2018;327417;2018Q1;1403842,150762226;923951,657006848;1879,0;Medicina de Grupo;Adesao
2018;327417;2018Q2;1699464,860762226;1133083,447006848;2300,0;Medicina de Grupo;Adesao
2018;327417;2018Q3;1751154,6449893098;1373758,6508169821;2581,0;Medicina de Grupo;Adesao
2018;327417;2018Q4;1817861,9234862379;1359667,975169322;2717,0;Medicina de Grupo;Adesao
2018;328537;2018Q1;1063881,5573402809;804427,1744182934;1716,0;Medicina de Grupo;Adesao
2018;328537;2018Q2;1150675,4873402808;938158,5644182933;1732,0;Medicina de Grupo;Adesao
2018;328537;2018Q3;1192954,2973402808;928398,2744182934;1758,0;Medicina de Grupo;Adesao
2018;326305;2018Q3;467963726,9752763;403657840,8746113;243870,0;Medicina de Grupo;Adesao
2018;320510;2018Q4;4181108,4921885654;2383298,3833909864;3102,0;Medicina de Grupo;Adesao
2018;320510;2018Q3;4124137,2237566058;3310890,174211492;3077,0;Medicina de Grupo;Adesao
2018;320510;2018Q2;4030568,2903901553;3155067,687655503;3114,0;Medicina de Grupo;Adesao
2018;309222;2018Q3;738539,5968295155;706647,0965327256;21869,0;Medicina de Grupo;Adesao
2018;309222;2018Q4;755009,5207598432;735971,6233907173;24702,0;Medicina de Grupo;Adesao
2018;310247;2018Q1;5141235,979310897;11319961,486525876;21209,0;Medicina de Grupo;Adesao
2018;310247;2018Q2;5483127,469310897;13968976,716525875;21479,0;Medicina de Grupo;Adesao
2018;310247;2018Q3;5806124,645726665;14552363,198604606;22125,0;Medicina de Grupo;Adesao
2018;310247;2018Q4;6030682,635651542;14392838,76834364;22692,0;Medicina de Grupo;Adesao
2018;311359;2018Q1;545987,5078466041;366358,36908692826;647,0;Medicina de Grupo;Adesao
2018;311359;2018Q2;577294,687846604;389006,66908692825;653,0;Medicina de Grupo;Adesao
2018;311359;2018Q3;596052,9082150966;510542,681401104;666,0;Medicina de Grupo;Adesao
2018;311359;2018Q4;619435,0160916954;505332,75042503944;687,0;Medicina de Grupo;Adesao
2018;311472;2018Q1;407239,1819067175;353951,5219283774;856,0;Medicina de Grupo;Adesao
2018;311472;2018Q2;414307,12509115186;377750,84354813653;882,0;Medicina de Grupo;Adesao
2018;311472;2018Q3;386437,2415010653;287025,077261743;885,0;Medicina de Grupo;Adesao
2018;311472;2018Q4;432922,9515010653;374076,547261743;882,0;Medicina de Grupo;Adesao
