ano;cd_ops;trimestre;receita;despesa;benef;modalidade;contratacao
2018;311847;2018Q1;11644740,08;6915452,63;10993,0;Cooperativa Médica;Individual
2018;311847;2018Q2;11920264,95;7558026,9;11046,0;Cooperativa Médica;Individual
2018;311847;2018Q3;12419548,77;7845648,6;11011,0;Cooperativa Médica;Individual
2018;311847;2018Q4;12567332,06;6641332,48;10932,0;Cooperativa Médica;Individual
2018;311944;2018Q1;2941424,17;564206,58;2704,0;Cooperativa Médica;Individual
2018;311944;2018Q2;2996312,08;677846,18;2717,0;Cooperativa Médica;Individual
2018;311944;2018Q3;3072024,98;1442090,51;2698,0;Cooperativa Médica;Individual
2018;311944;2018Q4;3164728,88;561074,81;2721,0;Cooperativa Médica;Individual
2018;312347;2018Q1;8954996,97;3494670,3;7788,0;Cooperativa Médica;Individual
2018;312347;2018Q2;9045767,25;4420003,68;7869,0;Cooperativa Médica;Individual
2018;312347;2018Q3;9230959,84;3913555,76;7948,0;Cooperativa Médica;Individual
2018;312347;2018Q4;9308320,7;4055261,64;7931,0;Cooperativa Médica;Individual
2018;312592;2018Q1;9296787,61;5896053,07;7834,0;Cooperativa Médica;Individual
2018;312592;2018Q2;9579255,39;7648131,0;7938,0;Cooperativa Médica;Individual
2018;312592;2018Q3;9750357,16;8593716,19;7946,0;Cooperativa Médica;Individual
2018;312592;2018Q4;10257535,93;4308668,44;7999,0;Cooperativa Médica;Individual
2018;312720;2018Q1;4152995,14;3499037,53;3130,0;Cooperativa Médica;Individual
2018;312720;2018Q2;4174829,1;4396669,91;3051,0;Cooperativa Médica;Individual
2018;312720;2018Q3;4283901,35;4139884,38;3007,0;Cooperativa Médica;Individual
2018;312720;2018Q4;4297720,69;9715415,19;2953,0;Cooperativa Médica;Individual
2018;312851;2018Q1;51278433,25;34825198,63;37145,0;Cooperativa Médica;Individual
2018;312851;2018Q2;52047190,81;37594397,25;37577,0;Cooperativa Médica;Individual
2018;312851;2018Q3;53971134,89;37457066,12;37714,0;Cooperativa Médica;Individual
2018;312851;2018Q4;55571179,94;36045551,96;37207,0;Cooperativa Médica;Individual
2018;313084;2018Q1;2578976,16;2456268,16;2597,0;Cooperativa Médica;Individual
2018;313084;2018Q2;2620792,84;2180694,3;2578,0;Cooperativa Médica;Individual
2018;313084;2018Q3;2698017,61;1969019,49;2558,0;Cooperativa Médica;Individual
2018;313084;2018Q4;2746194,54;2140965,75;2515,0;Cooperativa Médica;Individual
2018;313149;2018Q1;1774391,66;275572,79;2338,0;Cooperativa Médica;Individual
2018;313149;2018Q2;1822901,43;287456,12;2296,0;Cooperativa Médica;Individual
2018;313149;2018Q3;1879794,44;539235,29;2274,0;Cooperativa Médica;Individual
2018;313149;2018Q4;1771812,07;260910,03;2228,0;Cooperativa Médica;Individual
2018;313211;2018Q1;4114448,28;3497978,01;4004,0;Cooperativa Médica;Individual
2018;313211;2018Q2;4169431,01;3621604,3;3920,0;Cooperativa Médica;Individual
2018;313211;2018Q3;4192503,51;3988129,14;3849,0;Cooperativa Médica;Individual
2018;313211;2018Q4;4246480,84;2042369,17;3773,0;Cooperativa Médica;Individual
2018;313475;2018Q1;1188771,5;409639,54;866,0;Cooperativa Médica;Individual
2018;313475;2018Q2;1169073,09;556202,46;869,0;Cooperativa Médica;Individual
2018;313475;2018Q3;1249832,28;471910,24;846,0;Cooperativa Médica;Individual
2018;313475;2018Q4;1245024,29;448356,67;837,0;Cooperativa Médica;Individual
2018;313955;2018Q1;898409,0;1165344,15;833,0;Cooperativa Médica;Individual
2018;313955;2018Q2;958221,28;966629,91;824,0;Cooperativa Médica;Individual
2018;313955;2018Q3;918731,58;1033444,64;821,0;Cooperativa Médica;Individual
2018;313955;2018Q4;908978,79;1223181,32;830,0;Cooperativa Médica;Individual
2018;313971;2018Q1;18200313,23;10844917,0;15841,0;Cooperativa Médica;Individual
2018;313971;2018Q2;21232347,22;18631336,57;15933,0;Cooperativa Médica;Individual
2018;313971;2018Q3;21351138,39;8240986,15;15298,0;Cooperativa Médica;Individual
2018;313971;2018Q4;19155387,7;8642236,54;15009,0;Cooperativa Médica;Individual
2018;314099;2018Q1;2231771,51;2309029,1;2411,0;Cooperativa Médica;Individual
2018;314099;2018Q2;2376178,03;2552671,53;2509,0;Cooperativa Médica;Individual
2018;314099;2018Q3;2476073,31;2389464,55;2495,0;Cooperativa Médica;Individual
2018;314099;2018Q4;2551217,57;701677,51;2514,0;Cooperativa Médica;Individual
2018;314242;2018Q1;1746355,21;1345932,93;2680,0;Cooperativa Médica;Individual
2018;314242;2018Q2;2225422,08;1742826,85;2737,0;Cooperativa Médica;Individual
2018;314242;2018Q3;2245185,9;2116283,85;2776,0;Cooperativa Médica;Individual
2018;314242;2018Q4;2335673,08;1753273,32;2814,0;Cooperativa Médica;Individual
2018;314587;2018Q1;2958158,28;2044775,8;2726,0;Cooperativa Médica;Individual
2018;314587;2018Q2;3040322,6;2019873,33;2688,0;Cooperativa Médica;Individual
2018;314587;2018Q3;3124375,74;1897495,17;2712,0;Cooperativa Médica;Individual
2018;314587;2018Q4;3148171,65;400328,4;2720,0;Cooperativa Médica;Individual
2018;314781;2018Q1;2373088,92;1532783,5;1804,0;Cooperativa Médica;Individual
2018;314781;2018Q2;2399921,25;1365973,17;1815,0;Cooperativa Médica;Individual
2018;314781;2018Q3;2458937,79;2051898,14;1799,0;Cooperativa Médica;Individual
2018;314781;2018Q4;2465390,09;466699,74;1781,0;Cooperativa Médica;Individual
2018;315494;2018Q1;2242780,7;2129571,53;2484,0;Cooperativa Médica;Individual
2018;315494;2018Q2;2297887,99;1911709,46;2518,0;Cooperativa Médica;Individual
2018;315494;2018Q3;2387893,18;2631378,71;2517,0;Cooperativa Médica;Individual
2018;315494;2018Q4;2433033,41;2327099,66;2494,0;Cooperativa Médica;Individual
2018;315648;2018Q1;2088084,0;1110807,29;1819,0;Cooperativa Médica;Individual
2018;315648;2018Q2;2137679,33;1297991,05;1839,0;Cooperativa Médica;Individual
2018;315648;2018Q3;2217309,89;1127350,83;1826,0;Cooperativa Médica;Individual
2018;315648;2018Q4;2273479,71;482403,84;1861,0;Cooperativa Médica;Individual
2018;315729;2018Q1;28457207,94;17443065,28;31144,0;Cooperativa Médica;Individual
2018;315729;2018Q2;28911900,06;18437147,3;30853,0;Cooperativa Médica;Individual
2018;315729;2018Q3;29738158,29;19921872,93;30552,0;Cooperativa Médica;Individual
2018;315729;2018Q4;30235538,24;18734112,29;30205,0;Cooperativa Médica;Individual
2018;315796;2018Q1;36096455,82;19191873,51;33202,0;Cooperativa Médica;Individual
2018;315796;2018Q2;37344007,52;20151000,84;34181,0;Cooperativa Médica;Individual
2018;315796;2018Q3;40421020,86;22630125,05;37489,0;Cooperativa Médica;Individual
2018;315796;2018Q4;44537556,44;24890754,13;39862,0;Cooperativa Médica;Individual
2018;316148;2018Q1;10236053,02;5998129,33;6175,0;Cooperativa Médica;Individual
2018;316148;2018Q2;10402390,03;5771875,37;6201,0;Cooperativa Médica;Individual
2018;316148;2018Q3;10993102,37;5719531,92;6192,0;Cooperativa Médica;Individual
2018;316148;2018Q4;11035852,62;6721574,96;6174,0;Cooperativa Médica;Individual
2018;316458;2018Q1;2069317,32;2031681,89;2289,0;Cooperativa Médica;Individual
2018;316458;2018Q2;2430180,73;2246270,83;2271,0;Cooperativa Médica;Individual
2018;316458;2018Q3;2350909,16;2112667,01;2222,0;Cooperativa Médica;Individual
2018;316458;2018Q4;2400451,22;2454798,5;2230,0;Cooperativa Médica;Individual
2018;316881;2018Q1;7710339,06;4848472,63;8997,0;Cooperativa Médica;Individual
2018;316881;2018Q2;7758398,08;5244560,94;8877,0;Cooperativa Médica;Individual
2018;316881;2018Q3;7915585,66;4907197,18;8754,0;Cooperativa Médica;Individual
2018;316881;2018Q4;7864040,13;1064193,55;8668,0;Cooperativa Médica;Individual
2018;317012;2018Q1;3020436,51;1611572,68;1950,0;Cooperativa Médica;Individual
2018;317012;2018Q2;3125911,8;1497992,08;1944,0;Cooperativa Médica;Individual
2018;317012;2018Q3;3183884,87;2256692,33;1899,0;Cooperativa Médica;Individual
2018;317012;2018Q4;3217332,43;1979483,37;1898,0;Cooperativa Médica;Individual
2018;317144;2018Q1;213239818,7;131943689,5;131879,0;Cooperativa Médica;Individual
2018;317144;2018Q2;215796111,5;155350263,1;129785,0;Cooperativa Médica;Individual
2018;317144;2018Q3;220893578,6;157783108,5;128359,0;Cooperativa Médica;Individual
2018;317144;2018Q4;225509914,0;157756927,1;127199,0;Cooperativa Médica;Individual
2018;317896;2018Q1;3567022,28;1582167,23;4040,0;Cooperativa Médica;Individual
2018;317896;2018Q2;3508896,52;1970194,86;3962,0;Cooperativa Médica;Individual
2018;317896;2018Q3;3588657,92;2028276,49;3879,0;Cooperativa Médica;Individual
2018;317896;2018Q4;3612922,02;431810,36;3802,0;Cooperativa Médica;Individual
2018;318035;2018Q1;2408256,89;1544468,86;2009,0;Cooperativa Médica;Individual
2018;318035;2018Q2;2400959,17;1693057,06;1989,0;Cooperativa Médica;Individual
2018;318035;2018Q3;2496008,09;1583438,16;1966,0;Cooperativa Médica;Individual
2018;318035;2018Q4;2560311,75;1469424,3;1964,0;Cooperativa Médica;Individual
2018;318213;2018Q1;3693515,22;1774204,07;1684,0;Cooperativa Médica;Individual
2018;318213;2018Q2;3489381,05;1960744,64;1613,0;Cooperativa Médica;Individual
2018;318213;2018Q3;3684647,46;2191680,35;1557,0;Cooperativa Médica;Individual
2018;318213;2018Q4;3703333,67;2238667,93;1510,0;Cooperativa Médica;Individual
2018;318388;2018Q1;3383661,17;1959484,06;3233,0;Cooperativa Médica;Individual
2018;318388;2018Q2;3460251,83;2392140,17;3257,0;Cooperativa Médica;Individual
2018;318388;2018Q3;3544105,0;2451629,67;3175,0;Cooperativa Médica;Individual
2018;318388;2018Q4;3678928,32;1467843,15;3210,0;Cooperativa Médica;Individual
2018;318566;2018Q1;12515975,87;8017408,18;10445,0;Cooperativa Médica;Individual
2018;318566;2018Q2;13085019,08;9639273,11;10175,0;Cooperativa Médica;Individual
2018;318566;2018Q3;13302488,55;10635992,14;10085,0;Cooperativa Médica;Individual
2018;318566;2018Q4;13668020,91;7784451,11;10097,0;Cooperativa Médica;Individual
2018;319121;2018Q1;7262856,67;4266627,49;10227,0;Cooperativa Médica;Individual
2018;319121;2018Q2;7476824,96;3889592,38;10248,0;Cooperativa Médica;Individual
2018;319121;2018Q3;7753073,48;4225536,72;10402,0;Cooperativa Médica;Individual
2018;319121;2018Q4;8046793,18;3931663,97;10339,0;Cooperativa Médica;Individual
2018;319384;2018Q1;7874342,14;5712678,58;5795,0;Cooperativa Médica;Individual
2018;319384;2018Q2;7890466,25;5157126,88;5758,0;Cooperativa Médica;Individual
2018;319384;2018Q3;8121795,76;5954749,74;5769,0;Cooperativa Médica;Individual
2018;319384;2018Q4;8130559,03;2727996,11;5584,0;Cooperativa Médica;Individual
2018;319708;2018Q1;9750296,99;6507316,25;7524,0;Cooperativa Médica;Individual
2018;319708;2018Q2;9910631,91;8000695,78;7493,0;Cooperativa Médica;Individual
2018;319708;2018Q3;10346989,15;9321460,18;7509,0;Cooperativa Médica;Individual
2018;319708;2018Q4;10534055,34;7911948,91;7412,0;Cooperativa Médica;Individual
2018;319996;2018Q1;18968606,67;29997021,52;6407,0;Cooperativa Médica;Individual
2018;319996;2018Q2;18457848,0;29574264,78;6139,0;Cooperativa Médica;Individual
2018;319996;2018Q3;18294441,28;24569318,06;5821,0;Cooperativa Médica;Individual
2018;319996;2018Q4;18930056,71;18152542,22;4665,0;Cooperativa Médica;Individual
2018;320251;2018Q1;16161120,75;10523780,21;15373,0;Cooperativa Médica;Individual
2018;320251;2018Q2;16698248,71;10840287,79;15388,0;Cooperativa Médica;Individual
2018;320251;2018Q3;16812437,87;11165147,61;15376,0;Cooperativa Médica;Individual
2018;320251;2018Q4;17342982,29;10957378,98;15017,0;Cooperativa Médica;Individual
2018;320706;2018Q1;12008140,97;11142567,96;11236,0;Cooperativa Médica;Individual
2018;320706;2018Q2;12127725,33;10344801,65;11011,0;Cooperativa Médica;Individual
2018;320706;2018Q3;12399793,44;12014702,37;10765,0;Cooperativa Médica;Individual
2018;320706;2018Q4;12520176,77;13461425,01;10497,0;Cooperativa Médica;Individual
2018;320862;2018Q1;7399441,47;5137852,71;8303,0;Cooperativa Médica;Individual
2018;320862;2018Q2;7557653,59;5820485,82;8277,0;Cooperativa Médica;Individual
2018;320862;2018Q3;7788313,86;7535414,96;8220,0;Cooperativa Médica;Individual
2018;320862;2018Q4;7951675,35;5801767,4;8194,0;Cooperativa Médica;Individual
2018;320897;2018Q1;6431791,44;3700137,93;4902,0;Cooperativa Médica;Individual
2018;320897;2018Q2;6543246,58;3292628,67;4827,0;Cooperativa Médica;Individual
2018;320897;2018Q3;6474033,0;4024402,86;4787,0;Cooperativa Médica;Individual
2018;320897;2018Q4;6449927,99;502496,38;4806,0;Cooperativa Médica;Individual
2018;321044;2018Q1;66343376,76;50533053,9;48666,0;Cooperativa Médica;Individual
2018;321044;2018Q2;67647136,84;48861788,98;48777,0;Cooperativa Médica;Individual
2018;321044;2018Q3;68712128,89;46950408,79;48907,0;Cooperativa Médica;Individual
2018;321044;2018Q4;73006319,45;3390778,56;49150,0;Cooperativa Médica;Individual
2018;321087;2018Q1;4738982,06;3178979,46;3938,0;Cooperativa Médica;Individual
2018;321087;2018Q2;4804020,5;4033381,79;3940,0;Cooperativa Médica;Individual
2018;321087;2018Q3;4962805,1;3575361,67;3914,0;Cooperativa Médica;Individual
2018;321087;2018Q4;5181328,45;3302081,02;3832,0;Cooperativa Médica;Individual
2018;321273;2018Q1;15546246,45;17082105,88;13760,0;Cooperativa Médica;Individual
2018;321273;2018Q2;15805109,52;20599663,61;13683,0;Cooperativa Médica;Individual
2018;321273;2018Q3;16415527,82;18609153,36;13572,0;Cooperativa Médica;Individual
2018;321273;2018Q4;16703416,46;18703727,18;13626,0;Cooperativa Médica;Individual
2018;321958;2018Q1;39491297,86;25540523,0;30021,0;Cooperativa Médica;Individual
2018;321958;2018Q2;40565086,55;28601593,79;30178,0;Cooperativa Médica;Individual
2018;321958;2018Q3;40768492,41;4147600,79;30380,0;Cooperativa Médica;Individual
2018;321958;2018Q4;42290019,17;6718583,5;29453,0;Cooperativa Médica;Individual
2018;322571;2018Q1;8733654,03;6250493,45;8002,0;Cooperativa Médica;Individual
2018;322571;2018Q2;8813074,28;6351489,76;7943,0;Cooperativa Médica;Individual
2018;322571;2018Q3;8908819,58;6987016,84;7788,0;Cooperativa Médica;Individual
2018;322571;2018Q4;9189138,61;6879044,58;7707,0;Cooperativa Médica;Individual
2018;322831;2018Q1;1610259,91;1258528,23;1230,0;Cooperativa Médica;Individual
2018;322831;2018Q2;1651871,98;1247928,6;1173,0;Cooperativa Médica;Individual
2018;322831;2018Q3;1765711,87;1316232,29;1130,0;Cooperativa Médica;Individual
2018;322831;2018Q4;1877577,85;1021828,57;1123,0;Cooperativa Médica;Individual
2018;323004;2018Q1;2369015,37;1487798,85;3126,0;Cooperativa Médica;Individual
2018;323004;2018Q2;2417644,79;2107910,6;3220,0;Cooperativa Médica;Individual
2018;323004;2018Q3;2589765,47;1454240,86;3327,0;Cooperativa Médica;Individual
2018;323004;2018Q4;2629677,48;1216111,36;3361,0;Cooperativa Médica;Individual
2018;323055;2018Q1;3267693,11;1367535,08;3124,0;Cooperativa Médica;Individual
2018;323055;2018Q2;3376170,92;1576112,23;3142,0;Cooperativa Médica;Individual
2018;323055;2018Q3;3474563,56;2080391,06;3127,0;Cooperativa Médica;Individual
2018;323055;2018Q4;3539838,7;69456,81;3124,0;Cooperativa Médica;Individual
2018;323268;2018Q1;28335287,88;20042380,1;33803,0;Cooperativa Médica;Individual
2018;323268;2018Q2;29011272,5;21391802,5;33861,0;Cooperativa Médica;Individual
2018;323268;2018Q3;30075720,1;20852474,6;33871,0;Cooperativa Médica;Individual
2018;323268;2018Q4;31182381,38;15441575,86;33643,0;Cooperativa Médica;Individual
2018;323357;2018Q1;4906966,01;1132331,43;3719,0;Cooperativa Médica;Individual
2018;323357;2018Q2;4946686,57;1316280,51;3768,0;Cooperativa Médica;Individual
2018;323357;2018Q3;5087143,25;1369517,1;3711,0;Cooperativa Médica;Individual
2018;323357;2018Q4;5171204,32;1541707,42;3655,0;Cooperativa Médica;Individual
2018;323993;2018Q1;20632593,75;15357988,16;13534,0;Cooperativa Médica;Individual
